row_no,source_path,id,family,status,accepted,block_reason,prompt_sha256,prompt_normalized_sha256,assistant_sha256,assistant_chars,boxed_count,reference_id_overlap,reference_prompt_sha_overlap,reference_normalized_prompt_overlap,reference_13gram_overlap_count
4595,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7c6950c4,bit_manipulation,rule_found,True,,01481e0b07d9e3fa088b9e4b5dce334f3a58a07591f35dd8211a3e64355af20d,2a160c8e85daa42e51d20b0ed408bb77cb530473b4972862427f8452ac814a76,69dd6497a5e91448f0f7b6df6150500f9458469cb5ff7c6a440cc8dd0a56bfb2,9093,5,False,False,False,0
4596,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7c6fce02,equation_transform,rule_unknown,False,status_not_allowed,dac0fc1b31d6df9d6cd9c261d7496b9117ae2f94da2fec708329522af40cb703,789a20aee6a125175cb1ac2a95e3a243a0dfc241e80abe973396e71588440545,8f01f28f56261e6a84c1f04387960e44159e06c7c8ff43419b04ac7a2f6614a6,1350,5,False,False,False,0
4597,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7c72ad99,equation_transform,rule_found,True,,7aba9ac74fc661db0be1ed6c40a171c875242e58966ad077220dc86b0d045862,33814a34a3534070ca5c1ee6770bce84e3c08585a3b1fdd675614f7f17e4bd42,63e2c9dd99b655723805c9c6487a951354580b90f49e99c0a1efbf16a15c2128,10822,5,False,False,False,0
4598,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7c7d5ce9,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,832bdef46bba50cc336354beff5af0ffb1bfcc9ded6ef27db47039de87158b1f,881e2dc827e1b3d9638328c90cacb30e2e53af8c09ff356909e493158345a112,9e3bccb295028d5d0ac703a7256fa0b6d3bbb63dc766761f065ad45d9f1e0763,3778,5,False,False,False,2
4599,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7c8dd1ee,text_encryption,rule_found,False,non_target_family,9b0ca534eddfc8822f3082e6d8b9d4ca08f9848babfd1049c9fe448a86257633,42eaecd77e1a2dbe5ae32e5e0fce62839e086ad4c3849aa62168d624d7501726,4c3cb2d89a8766f1c1ac1dbe54cf8e8cab12e6be475ea4962a6983d5956db3b2,3091,5,False,False,False,0
4600,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7c95b4ad,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,742dd300bf4813195dd0d74e0e1afb80289d05aca13d47dea477fdec1206d564,b1f8c4fcfdaa89d3708828786b2de2eb778e0309172c567c867b747763f74a4e,388f71b1744a1e54b9a7617255425870775bf94b8d2f68ffb2c314e2ad1738ba,244,4,False,False,False,4
4601,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7c980689,bit_manipulation,rule_found,True,,afcbdab41e1a9cc3f199cf97a2fff59b833788f68ba7b8aae3ec7b4f9d490173,cd1c45656ac0639031b1bb8e7dcf901d0b8463afa31ec2d53c0df4e974e5e718,d9e5d7c4883461236581e3bdb4f6f41f2680a2d34ea7d10f89220644e3574b52,8355,5,False,False,False,0
4602,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7c98342c,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,9abfe4e8cce677aceb808ac8c1c179c2e06354b92245c7f87d51b2e37e4dada7,4016b1ef54a6722543c60c2b6e665acfefd515802f2f3d28a879a56991468a4a,a19b1bcd272b2269bfb5fb865eabe52fe90c1af16acef0ae2b3d77e64058db1b,5147,5,False,False,False,2
4603,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7c99ca45,bit_manipulation,rule_unknown,False,status_not_allowed;reference_13gram_overlap,89c17906b1eeb7457afeea0b024ee1febcc66569ed7b029d697e36be7a84638c,a0156b6597e2d9c466f7e63093c594f386447e92056e9511f0ecfeea18a3bf15,9376d9e6055de10fe024bf1de4c966a698d5ed95e0e05c7f28040606f804e8e4,9279,5,False,False,False,3
4604,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cac497a,equation_transform,rule_unknown,False,status_not_allowed,9bec208eefcdf159d7eb7681a5c98ea1f36750c1fedd4919c5e04dc82811ae9a,e0b11134b2c97467528e5cafe3219b3fa40eb6ace3310decf29a6ad57edb21bc,eef642e587b67ed7dd5eed4f06ebf1bde53d428b13c7e23a07d6668da78b916a,1560,5,False,False,False,0
4605,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cb0f4c4,equation_transform,rule_unknown,False,status_not_allowed,bd2be7d2e62f1f558998dd7457d47f0bbde9e8c38c024295bc68ee219c834813,f14eef3060d8ecaf4ce81a94ea2d5c9aa93e442fea700512da818da63191c6cb,8b7eda32d99154946894567236a4d27a3a4333cbd0e87ebdbb3b980590276d7e,1348,5,False,False,False,0
4606,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cb3089e,equation_transform,rule_unknown,False,status_not_allowed,b1b18c09a2f7b787a7f2b46b7b47a90a2e91838587e4dcae7038a3e25e6d04d0,c17ba375382dd58cd24702e2ecb5a7d8a6806ed934e354577ad9034e469363cf,aadbab87c655807ba7d130b8e0f889773b23ee0ac00c0df977e84b19ab549323,1358,5,False,False,False,0
4607,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cc03210,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,c76265e39f8541c28186a352f48aa235e00a2820df1473a6ff0b584dfa87de2e,b13cea00aee0ed60f7833af366d39bb16e0857f57876ffd4863940c653c77e07,869d5a934a57486e10e842343d675e395f6a1f448efb27d67a50d91edf211427,215,4,False,False,False,4
4608,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cc3a5c9,unit_conversion,rule_found,False,non_target_family,2c340c55cf07145265e8d689085899cf13cb50575b46c127cb55164ceeaa25de,c9840ead23e6cd26e8651701dff1a12175a5778cb37490d6de15fbdd9d586bc4,dfebe3fa5740a39e3df42d68bfb3a59d5002d065586c778c6a7085d03b7abe9f,2575,5,False,False,False,0
4609,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cc5442c,equation_transform,rule_unknown,False,status_not_allowed;reference_13gram_overlap,71e1a457cc2d71af6f4223d10bebd35ce306c5de921b5e46355f6d1022b5a704,24dd557bc81c1cd4dc0b7c7f92008da52278f952d09472c2b2c72840faf8aa93,fdfc35a75b6ccc8efc7d917cde2b15b88732167706e23f46d3d256a4c5b09cfd,1352,4,False,False,False,1
4610,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cc61ea9,bit_manipulation,rule_found,False,reference_13gram_overlap,ddd60fd6b6d9adc52928f42c89629c726e70a6f3dada02699ac214dfa5cbedb1,1da195c8e4b345841108b57dbb44cccb8d145de3cb92dc957ef93965a3314d2d,ae6535c68a81115b16280ee27325a1bccaf828685494ee4354bb0decf97a355a,8929,5,False,False,False,3
4611,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7ccd8915,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,c4f8583361adcd7fd39204a84b148f9c1162babb738e739101e39ff6a41b299f,61a384192a0869b6412201c482aa64d89666b7b577f351bdbdc4e16219596665,0e903f6246973595084337d8fc773ad80fd3305b692988a01f8aa1e93bd2f437,384,4,False,False,False,4
4612,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7ce54d1f,unit_conversion,rule_found,False,non_target_family,0b191302921c8655d20a186bc4a6483c6d636f78d6a92ad150fb1b494c9ea668,7128427afcb41b8e1c523c4bdfc8cc1dd161628b3ce4d2f358fae49f12ab1c5a,f2ef1d3e1e0f8021f6707125313049565bce8c14c87324c8ad3f0753d9dcfe11,4297,5,False,False,False,0
4613,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cea9097,numeral_system,rule_found,False,non_target_family,55b633074688287f036cb1e2b6ce8bf2ae5e25a2b3915ebb92ba07580744fc24,80528b664d7fa2ca8babee6b776f82f891e0418ca6b95b17d12888dd07515051,e15682f58e9fa4533ee8b96f2781738a3e7a1583b8192d3b044ef1b021fad7c2,252,4,False,False,False,0
4614,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cebe578,text_encryption,rule_found,False,non_target_family,e5f4ff6982cb3bdbcadc19aeab42a65b3cdebb0892934af3a9f6162a6086e605,ceec4123448b40df88cbb394d0f628596787dfd4e0a2727cdc3660a4d4c3b2e4,523ebaf0f32041611bf28cb03072d601496390423c2456135b52d5d21471f061,2686,5,False,False,False,0
4615,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cec4e83,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,009a78df67e00295fbac339ddd9217853f10223e07b70302d9af8f05e406f246,5602e382eefacf945644fd303b2fa51227bac1f9660a4f4e28d970164de6483c,ed06da83d09d66de9e95cf969446b835716806c4f1e847ed2fed53ccae55c976,5310,5,False,False,False,2
4616,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cf481af,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,54ea69c37ea31a100f3fa875623ba815e030bcc89019659f8f9b0cdec6d44b20,e511cc3bfb4f0f6f06dfedf4beb1dd5f694697d04d1c42255e579e47f4e6ba2f,8c2795a848d710ac0c4b8caab88b57869527976b7f5ec796657ecfcbdb176b32,3432,5,False,False,False,2
4617,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7cfeb16a,text_encryption,rule_found,False,non_target_family,058cf43f630329152bc62dda314acdee6e9adb6c169e86c791889dd9810b49cb,beac18d2480be83c4736ec1fbe882c13f8b60258896b5f958755bf88c8a61402,e5d4cc937f5a8397347042964f51749a46cb92d1aa009268202785dd6d83bdc6,5383,5,False,False,False,0
4618,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d080867,text_encryption,rule_found,False,non_target_family,d594215cce9ad43692bb085b8b8a460899dfecdb47670213613c61c34cb0aca8,a6abaef6a788745c0a6957ef0377f81008ba87ccc579c27d119ae47b81dfe757,ffeba2700ffdf547ca5a3e95de8113c26dcd261ab5ddf7af93038500b7933325,9330,5,False,False,False,0
4619,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d279557,equation_transform,rule_unknown,False,status_not_allowed,022fd358db54831b557b5334c637196a3044217b14b2a454a08b6405e9cfff3c,2cfc683c858ef5e1666f4068e594ea7355a209e64f5ecd6db016dce58f2bab3b,9670a76fe7eaa21e9e3b9f3a75bd9fe75f379008c2b465c0ca6863a67f3aced9,1581,5,False,False,False,0
4620,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d285dce,text_encryption,rule_found,False,non_target_family,8474d939083a2d3b3e64c18308004e95addaa80785e8c53a342f44ac2e73c94d,48015acfd9394f8f6b51d781695739652c4df73bf62301cff2cb203e7f12308b,3a21e710b70cd76ba6c9cc9aede90350c26607df5ae63915be69de726448def2,5494,5,False,False,False,0
4621,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d2e2224,text_encryption,rule_found,False,non_target_family,53463bbc32335be46190f2c6e15d53b14c46b0e94ce634efbda644c1bbb7d6b9,312dd373b356047007eac0f4bb358b49fb49829776186584ed8e2e4eeffd9bb2,e7f0af429335dd8fb81c87dbd56652539adb84db5ea6967c86c36901c46cd94a,4411,5,False,False,False,0
4622,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d301a45,text_encryption,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,b1335c196f2432cb939833dcb2ce26a097ba0bbcd48128467cfef184a91518b8,560efee49b02294e6bade566fae3b465412b6f22281981520d2592a303e81a07,bbd40651413ca54948ed79b59d7f7ad1a78eaaa059a03c50a3053e6ad0994a43,5865,5,True,False,False,63
4623,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d30aa09,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,1fd3e26d416d31aa080c802286bd697a15aa5799411a91581389fffe4b40aa46,90d678f440efba2b01281b86e147c544ecf0ddbd25dade329f53e3f38034a79a,66f6c1083e1847f4fa37baa613ca2f9eb75c33c84efc25fd376f8dc6c5b086df,5153,5,False,False,False,2
4624,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d37ca05,text_encryption,rule_found,False,non_target_family,1f5f90a6901b8292e51e070601e1d433c56633af2f860ec9408d4a0b52766d12,1c5689ebb644a5862f3d414f9eb4d85f0ccc1274dbee45fe02757e45dc1bf6b9,e0b33d8308d8b3d15572d658844196c9e78a5bf0e98caaa48c27b307473b26e8,7407,5,False,False,False,0
4625,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d458dfa,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,965bdadf3c111a91e6b6036d798d085100ab2bdbb8a983a4fd0728fc19c0b8e0,9a79f57e129009255995fb8360bedfc9adf7010bbd3efee4ca2225676016c938,d20f2d6c5707f8fbf79b60c4e34e65a5e3b57c34b131b228265a539113bd6e27,3509,5,False,False,False,2
4626,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d5174d4,unit_conversion,rule_found,False,non_target_family,0a7d6d73173b5cc8da2b4632b69d2fc1388154f66344542c3ffa8efd718bfc1c,3e2dbbfa5289b8e69b4b066cb796a889b3b829e21cb96b03ef0bb39400d0face,42c08cf819b7416754d39d4263e9739be66ba8d48eda82dc24f662216ea8b929,3670,5,False,False,False,0
4627,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d54dff5,numeral_system,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,82d6afffd5dd0e168c80ffc632b45fdd05ad213e3d76e6376592267a6abb3d85,bd9bc05c917e231d169b08b90fcbb8a5f38a83e8c55a9d6d8530e36aaf20984b,8dfb6b7b49d2959e7a9c2291200edf11c5c6d538cc704d23329b17f8039a1141,287,4,True,False,False,24
4628,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d5a614a,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,9565a8c3527c7c2e1af5f946c1bd6a29824f9576d1c0453a94b46429c5feea8e,ddbdc63d8404e1dacdd376f17efdcd93f71f9cb084b0f748c83b2772b636e2dc,388f71b1744a1e54b9a7617255425870775bf94b8d2f68ffb2c314e2ad1738ba,244,4,False,False,False,4
4629,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d5a62f0,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,059bfec070283285842f7ea1e9a7ee418d65c1ce8607c07252ac1d79885879c9,b6194541f2908d3d70b899a9ce3fc70e525b69863d3f47376e32db6347535c77,20e90ffb521f3da86f690a3b4e673087e5c871c385c3ea27bc4b6dec3f4b1872,5273,5,False,False,False,15
4630,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d5e3349,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,fc389195778f3b93e64a07a21d10c43c0d41f557fa4087eb73b668340612d587,3f633fd1ce5292b863111f528fb18c204c39a8d13886dd2eb4afa6a9bf6df0a8,dae936f46493aecaf76a6e5e2abe0706e72c18fec1a0270002b607103fbc8b40,314,4,False,False,False,4
4631,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d631197,text_encryption,rule_found,False,non_target_family,36ade1275b538eb92184be6536e856837a099361b52f0318c1d370a06a8b5fb2,0b4437dd47602be1b1866972ccd4b772cbd0c35949bfd962e038faaddb5bf013,eb97e3a11da4cb750749a24370131a88c20bbde60da5b4bfa90b2d084ea25851,5878,5,False,False,False,0
4632,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d6d58a3,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,774069c0495d47a1f7ea6142906bfb1ebcd2540d674c1c75c95cceefa12c5ba2,d00d9dd5f27ce569957c3ca6fc5fa4c52c44e1af7a50603b3626358d6d989c1b,7b19dad738ff0096e65343c7d8ded2cca1872969d0e2af47e6b2df88b6cacc57,5612,5,False,False,False,2
4633,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d6e91fd,text_encryption,rule_found,False,non_target_family,640eef83fd17854c1386fbfc9202aa84f4c021274589f8ae392b596433f2f25c,dc15704fb26b00a01ec04aff97fc8fbbf052abc94aa9ddf72953dcedafc24326,e8a420f3586e6615b43690b2479b7d129a1983bd520fdf95ddde05ed074a1959,4206,5,False,False,False,0
4634,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d7e9602,gravity_constant,rule_found,False,non_target_family,792d3ca9a0cff0eebaeda53017fe5309cfed8a4411901165078fdbd81ca67f8c,a78c775b57b8391322e0e2d516d66c894d1f4040cd8d3e89a5fbdfecba097db9,c84b824fea87f35b34b4313905dc1e0291be6e6f142b1b909f990b449b96b3dd,4408,5,False,False,False,0
4635,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d8f22b1,equation_transform,rule_found,True,,19d6526569c2e60b32c8a335bb7a35d1396099b7945bef1b146f66af865c1bbe,78d6775ff05f3f0c2da9f22b3d4c2f5f0c79f7b9fe583e31e72444c4f809d763,d378f3bd611c1c64009c8c4669b47424da8b012e8ad228c65e54f4ce43afc36b,1299,5,False,False,False,0
4636,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d8fe3a8,equation_transform,rule_unknown,False,status_not_allowed,9d7db79dcfe1678a630e8a228934d9777c23e33d3cb4f588b2a5133c99dd4813,3cdebc749da603876fc87b4bbed622cb5bd2d7335bdffcfdd1f69a96679a7ff4,8c7fd9ff8aab00f6ac844fd88793674fda30f145c3b54720e748cd85611cda27,10617,5,False,False,False,0
4637,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d9f6c40,equation_transform,rule_unknown,False,status_not_allowed;reference_13gram_overlap,339ce2900a58132ddf53fd0ff8db88f288f3e874e8135e053953ae28908765fe,b92327342287d7c59c6911a99d1bde3f2cc3155a1fdb443bed96fa999e39a7e5,4abac613547045209d4a6771a0622e1b359b0d8eacf6f7dcdbdde8be72098a42,11723,5,False,False,False,2
4638,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7d9ff0d2,equation_transform,rule_unknown,False,status_not_allowed,d9828e14165bc63de094493f9a434640b885a06948e1e5804a09bd5204b53392,85f3f88364c6c0de98141b435322d94c6e5299a9ba45284da7a48f04ff581b4c,88db15068553cf34355980ce6e700365e41d2ac137b85d9bf4589922441de69b,1569,5,False,False,False,0
4639,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7db0f3ee,equation_transform,rule_unknown,False,status_not_allowed,87785ab1a8b43fa6ae5ea115913e47efa7236fac94a818e591b0437bc7e99705,0bda38017bd2845e3278baead8e6ddad484fca035fd4a72281402b38aef5f1ec,f22f8868503bd39af249e7034491625c385c430cfaf3fbdbfbc2311396796256,1355,5,False,False,False,0
4640,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7db5c1af,equation_transform,rule_unknown,False,status_not_allowed,81e9f8c61d948c3d208085280c69423f0e6b2e4767833cff23238d47b8a2022f,f1c431f25d3bd739e11b4166c6e5f961906d5dfe2ac5d571cc05b9429f15183f,cbe905b650963d9fdf6a5af55540c6171329d746e8436d7955866de4ece9a14e,1351,5,False,False,False,0
4641,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7db72717,equation_transform,rule_unknown,False,status_not_allowed,1b97b41c36ba7d866c7cb19bce8f794f76e979bd09ea2ab96006554f2a610ccb,5a7f50b9188fda78603a5daa088605b3f8aa52ee69bc6fa62ad48794237865a4,3249d1992d958f9a160ed65ee52c2807344b9939bacac89ac999f843fc64c58c,1574,4,False,False,False,0
4642,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dba5d8b,bit_manipulation,rule_unknown,False,status_not_allowed;reference_13gram_overlap,b3be0bc19e49a33455acaf8897583a4ea739b0c750933c09c4010018fff914ab,d1a6290ebe2266bc09eef4430ae157f8a99d589235484cae84c5d09b32bf560c,7d3b2e3029ede1686f014e2b3e4a0e9ac32f5e168aa7c11abef2ae358f216756,9460,5,False,False,False,3
4643,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dbaea4b,equation_transform,rule_unknown,False,status_not_allowed,c8f059749a0adfce35203cb4696028fde5c3a19ad2c0bdd5a284ef539aa0a8a1,e4814794303ce99b9130211f6b3f99f2ec3ba752ec598d3b4a32ac74a85d048b,4cbe15618dc3ee1afd6502352a7620a0bd8d614b1cf5d22549c06c5f9dcbf5f7,1384,5,False,False,False,0
4644,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dc294d8,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,6350c213068f7741e4390d2359f4e42fe67b5e3351b35ae8e7570f7f393f7c45,e4d5cc1ef1115de695e11d539df0937c27f596295571032f1593fa013d206311,d66ad6144fef71c7a25d97f9783cc76aaef1c40abdb6844228b28d574630d16c,3580,5,False,False,False,2
4645,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dc2bd2d,gravity_constant,rule_found,False,non_target_family,f5177098c2ea07e7646d5e3a29df01ca8eacc8f8a0aa013ca8dad1c086594785,4452c01a67589d6e73c2a51d84d028eaa955e58ea4bf05121056ae20dcbf51b8,b81f73c7bd0904f795490ea677fc7ad8c051b31b9d94ad463505285c6fc98dda,3374,5,False,False,False,0
4646,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dc95459,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,06e313753e9d60333a42fcf12b84c533a406f602df788afbb913bc3aecd1df8d,cdaf5333424c7dabe00f8ff4d9a6bbb53617b47e9fbf87b8eb44b22946226eff,616476e61d8e4d337161bad9b5818baed800b13ea8c5a9a0b3fb36e1798e1f5b,247,4,False,False,False,4
4647,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dd191e9,text_encryption,rule_found,False,non_target_family,c580661e3f2a137802c7134ecfdfd81a1e49b5af087680caa8cc6de2ee3f8538,a8958dd179c4d5be7a9eac84d21b54114e4e396da13b36564e1af4cd62d7bfc1,0d28f920e4727454060ae19a5c8e068b3fad390bb5c6dc4db43393eae6638ee1,8740,5,False,False,False,0
4648,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dd5d514,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,d20c5bf84e4337a88289ab87289ece8fc23977b729ec16f566c10bfeb4bd6eab,49d50ae833545b6b1039cc6dc0578f56fd3893e249f0a3e4ff32d5a44a6aded3,92717f0797b10d3a2901db57aa7d16184c3b6c75678ecdc2ef484af0d58abdc7,3753,5,False,False,False,2
4649,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dd9334d,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,541313549d00c05c7e5af7c8162c675812a30ae43904fab7b61cc73037c4974d,d12c0dbb95b80017154f4a4b31c7a7ec202a4f0edf5cb4e631e72f1504fa2e10,20e425a3517550a19d715450350ed4d307d7513b954b1dac4efb6e1d56509142,5082,5,False,False,False,13
4650,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dda37fc,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,a7550726af08ab471362d14ab93e8deb1abb7110e55f06b4e49864a5f699782b,483f3b26d2fd22cf870088b31bbf7cb01fb53f15c2b00ec29766d568c6c31d9c,53354dffecc2a50244bd41ac3c974072f24ccf5932f3ba9f20aaa13c09d1424d,3386,5,False,False,False,2
4651,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7de78987,numeral_system,rule_found,False,non_target_family,25fb98d4f6a12f51e780ee9087eb1258768f4d1df03a3c81cd6faf943e3ef1e5,3241e275676c61ba412f83dfaf019575d60c8e5e0f4a23d4064f6a1b5f0c0c6e,e15682f58e9fa4533ee8b96f2781738a3e7a1583b8192d3b044ef1b021fad7c2,252,4,False,False,False,0
4652,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dec2e14,bit_manipulation,rule_found,False,reference_13gram_overlap,8ee66703d12417ccd6b62df97bc3d44e8e9beea7b7fde8a20885002edcd24d9f,eba855f24218bd0bf865745e2eb3487691d43df768dd41c944771a1f846e2338,e7a853235d87966c819d4ca4d77f3244d83d6d696c35fd3866d881b23749b135,8964,5,False,False,False,3
4653,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7df5f409,text_encryption,rule_found,False,non_target_family,dbcce4ad4a4a850dfddb070b2a16bad22fac7d769aac9cfa2e5da0c4f77de1c5,f0a8082885bc7a6422be1e8c5815f4d27bea6f945b1507388c7755ae642dd33b,1ca38e17e36c9d4f4161ad59f1f202360c5c1b36c55989aa6a2c61953dbb319d,3624,5,False,False,False,0
4654,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7dfcc56e,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,392cdc550e593af7dc3b8b0581e2efdefb7e3962604635a91eeee53acc12684f,31135c5533423ff07da274cf89ce83579093b25e412144c2be080aef310721a5,e8d00c1ba84e2827277e0205fe44f798bddde828263e2784a5d79e52a615ef9d,287,4,False,False,False,4
4655,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7e184ef2,numeral_system,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,e7a4fa7b38c9b215451ae6a0c719be8d3a5487da8fe4a1e7b76bac727c354b2d,4b69b883515414dde6f1029bf5daac83522d4955d5e8bc97477ee5996720ee61,a7b5b28e5758c0c5171926b1fc830384273f8a58ece01dadf7c681d875f4cac0,311,4,True,False,False,28
4656,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7e19acde,unit_conversion,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,915c1a3a8c0087c02445d719a9a9957ff4c16ef12a283b32eba90e0cab056ded,cb6882f002da7401b431c6f9587093f2b093897847d734abbe9873161735e506,11df1c6ac2e86a7e21311184be950cf950d6cbca0408d41ac2cc3ae8fdcbbd76,3914,5,True,False,False,41
4657,C:\Users\davis\Downloads\sft_reconstructed.jsonl,7e230b4a,numeral_system,rule_found,False,non_target_family,ee72bf5cf546738b57402d472a47f0c96911c11959c43c826bfd30269218be08,a8fb4dc4ceb4e57f46b08531a25fcd7ae0321f4f158e41e585823249ed3eef99,2efc8baf5b22c484a727bd9e5932e2233441f6fca634608fb0bdd46c00bd9621,252,4,False,False,False,0
