uuid,source_dataset,kg1_relevance,status,expected,prediction,proof,question_sha256
f3c1d3ad-b784-4d2c-bc2c-b4f06c3696b7,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,4dbdb73ed6b1a170f63ab060e9ab0ba649066ffc456161353a7fd374a8f1af4f
1e112dd2-6874-4567-99b3-c44f97689212,polynomial_multiplication,equation_transform,unsupported,-676476*x**2 - 818892*x,,no local verifier for source,2ec6df8878dd862a14813af55d34f7e0ba7c124fb33589297c80b2e22937ed38
e40e62d1-767c-4d8b-b537-379a533c59a3,base_conversion,numeral_or_bit_support,verified_match,449,449,base conversion parser,b0086ffb004c5986f0478e14f1cdce623fcf9c961ea46f139063f4685c6d402b
d6ff1081-f51c-4520-a2e5-ce335490c432,binary_alternation,bit_manipulation,verified_match,7,7,binary alternation swaps,9727088b20fd9ce3c87a60ef219c81121936f89977151fa3e9d5cf1181ec5199
96780a17-8be3-4c53-9153-2926cddc2b5e,count_bits,bit_manipulation,verified_match,21,21,binary popcount,1bb0ebc172acdff97dea6f5ef53484f527786837e1bfe21b48a45b4580c63fad
5c1611c4-878c-4e89-9b36-baa16bea6e25,count_bits,bit_manipulation,verified_match,16,16,binary popcount,348eff9bca79f22752166f26d598550cf778c8d3d2540b297514fa4057bacbb9
2f91b30a-17df-488a-b19b-12fab3b15a28,bitwise_arithmetic,bit_manipulation,verified_match,-0x1f967bc8,-0x1f967bc8,safe integer AST,55c76bec967467b1ad6a1e7799ef92ec6d33df6802c2f0d977dc1d2ed19d97b3
ed122a68-9877-4908-999b-717261a57f4e,binary_alternation,bit_manipulation,verified_match,6,6,binary alternation swaps,32782a4bc7d7831b78761f6244505ae13b4a6ab306207e84b3ec2705ad4487c2
5afdadf7-d599-4c09-87a1-cd1f90e7f3e2,simple_equations,equation_transform,verified_match,94,94,linear equation by finite difference,b5a23bd497987cb941f51aabadcd47d686e7760a07be298cfb65b90c72aac939
4ac740e6-a6b5-4e4b-ae2d-38883b6e4335,simple_equations,equation_transform,verified_match,65,65,linear equation by finite difference,d9ba30f8ed21c1c32dd53428f63ec02ac0a604dd798ad41719232322f8580e85
a650e4d1-b8e9-4f69-ab3a-d4065a5878df,cryptarithm,equation_transform,verified_match,"D=1,E=2,F=4,L=7,N=0,Q=8,W=5,Z=6","D=1,E=2,F=4,L=7,N=0,Q=8,W=5,Z=6",provided mapping verifier,166091adc5ad058892cca216760ed251ce0c9a1ca538d28ea10172b33cf9b3b9
58f2f615-9f5f-4c11-947f-5a7e6461c5b0,binary_alternation,bit_manipulation,verified_match,4,4,binary alternation swaps,e60ed587239130ea70126bb3ae3c399b2c9ce148775b3916151683d9341beac0
fccd4a4e-c22e-44ef-91bf-d505a4a9c880,binary_alternation,bit_manipulation,verified_match,7,7,binary alternation swaps,38dbee7465035eadaabec861a60a968f7016afffe4bc406ec515fb61a6e509ca
3bd1309e-ef88-462d-a8cb-93fba6629aa4,base_conversion,numeral_or_bit_support,verified_match,115,115,base conversion parser,06c1577872ab7ae25082bc61ae344f4cba59341e5f067f13858e03db41c05d05
c87eae69-a3bb-40c7-9af4-31a98c3321f7,polynomial_multiplication,equation_transform,unsupported,-1155*z**6 - 1386*z**5 + 665*z**4 + 4123*z**3 + 3990*z**2,,no local verifier for source,80cbc5506f675b71e464b33b1ec75acbb1ea35772f254fe54512f2bbbeee3db6
f4a8f111-77b3-448f-9bca-5357a9629a98,number_format,numeral_or_bit_support,verified_match,321588078.173,321588078.173,numeric candidate comparison,89878e0607baf0e96deb9fcb4a3a60a287dfa4904208a22b66b9165068439665
5592b47f-a85c-4bd6-b3fd-b08f7aacf110,base_conversion,numeral_or_bit_support,error,8b,,ValueError('base conversion pattern not found'),aa3c4497f0f12890a9f8949fb429cbb0a2b46cd2228332aa5ead5d9113b53222
4d7b1596-a683-46c0-92d4-9cd79f79e599,count_bits,bit_manipulation,verified_match,20,20,binary popcount,bdb976bc7142f58f7ef60137650420c8683ed7156c5b23d22fdb56906a75d456
5d4f5bda-f4a6-4de0-a181-90a0f4e88191,base_conversion,numeral_or_bit_support,verified_match,33130,33130,base conversion parser,2068cec8273ee14ec2450243bfd28c4688ac6e8fa1d7b045ebcdc00f9cdd9a99
65cb3fa1-1313-47f5-ab61-97706db96955,number_format,numeral_or_bit_support,verified_match,36618468.444,36618468.444000,numeric candidate comparison,82be27101b249dc1a15d6f3a3496a19a8923d4e282c05823adff89c38b2f3943
548c4e86-0398-4f52-884d-6bccbe55cd70,base_conversion,numeral_or_bit_support,verified_match,220212,220212,base conversion parser,ae0c3f872255fa1734fe405d5ceda98947e62683018bfa7631d9d683a58c9b0c
5b9a7a98-53ef-489d-9ec5-7756696c3556,bitwise_arithmetic,bit_manipulation,verified_match,0x197,0x197,safe integer AST,98335dde9aaa8bcc911f0b75edf5694269827a090bb9a80d688679e8bc8b57e2
ec97d80f-a4aa-4440-8e4c-cecefca25036,base_conversion,numeral_or_bit_support,verified_match,1344,1344,base conversion parser,3108cdbe9611e7e7093db05c39cdfef646e7558a8691981e334bf1b0cacb9c6f
17122ed5-01b3-42c8-aa2a-f6352d3897a8,polynomial_multiplication,equation_transform,unsupported,3*x**4 + 106*x**3 + 132*x**2 + 4664*x,,no local verifier for source,5e83310581bf53bcadf225f84b49560ca518835137616ea8a8f9fc60ade2f46b
d4daf6f5-c81a-4eee-a437-8cf01a95805d,cryptarithm,equation_transform,verified_match,"E=1,F=7,M=2,S=9,X=4,Y=0","E=1,F=7,M=2,S=9,X=4,Y=0",provided mapping verifier,87766bf272d2f6a3a7f22d6f0735dde0b6b04f9167729beffedce71a0886f620
b6798a2b-8826-4716-b4a6-be029f59912d,bitwise_arithmetic,bit_manipulation,verified_match,0xe7b,0xe7b,safe integer AST,25a5e027d25fb09ffdbe7534a0dadd18f4fe1c3d8acced835356d9c8e29543f9
cd80896d-fe4e-4f68-8b86-96bccb225da9,count_bits,bit_manipulation,verified_match,20,20,binary popcount,07c8d507ebd4239ec511933b6747511b805fa1c79e525935fa67fc1a75672b6f
ac08f691-d322-4f40-8816-3ffb8da2fcec,cryptarithm,equation_transform,verified_match,"A=7,B=0,K=6,M=9,O=8,P=3,Q=5,X=1","A=7,B=0,K=6,M=9,O=8,P=3,Q=5,X=1",provided mapping verifier,0f8c48c8960f684b3b4879b5ee1a3b3d638fad800d59e71b476eaa3dd58b400e
b821edfa-2c84-4b4f-bec1-b3b6bd51b8f7,number_format,numeral_or_bit_support,verified_match,557251684.883,557251684.883,numeric candidate comparison,40566bf8e768357ec7a62c77acbd663a9d980d99300e559ac15afb3b9e44b84f
1ea3ef03-09d0-442a-b8c5-e37a86281910,base_conversion,numeral_or_bit_support,verified_match,21132,21132,base conversion parser,d0aaabce238a58629dc58831519defaf52c6829490adf4530c3b5cc3e7be218e
d5e93672-7a9f-4d7c-9d62-a34dee3973bd,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,c1ce21a8b915488ab9830a33cda14e0cabacecaeff3d43317da9f739561832e8
123b8b17-b588-40a1-8399-28d3a934c4fa,bitwise_arithmetic,bit_manipulation,verified_match,0x18cf5d88,0x18cf5d88,safe integer AST,51a6821aae9b41ffaddd374c46fe49e8caa393d1d35f6d549da9e26e5c5efc7c
19ca4b37-92d7-458b-af8c-d33759560451,base_conversion,numeral_or_bit_support,verified_match,625,625,base conversion parser,8c3081fdefacc64ba89910d692b6f614588dd5c309f29fa622c4a7dd7ed80da6
744443ed-4c51-4fca-b463-d09bc56a7310,base_conversion,numeral_or_bit_support,verified_match,846,846,base conversion parser,352b093aa2ea520a6f32e23a7be9e7cc62df6f69049bd35511ca4652f24f781a
7404a066-7b96-42cb-a92e-c62418b8a282,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,749c8532d621e822a36c919d5bfa903b7331b80ef72c24f4d906926cb4a927b8
35b255a4-4ecd-44fb-901d-09cdcd8bf114,polynomial_multiplication,equation_transform,unsupported,-38400*x**8 + 28160*x**7 - 71040*x**6 - 226880*x**5 + 219200*x**4 + 42480*x**3,,no local verifier for source,592c711dafa86863b10e9093108a7e8665873fa3d0b77b00280c8b9e84a9c90a
8b54edff-4bd1-4426-a367-e75a0b1a7289,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,962681c505bf2d208378645104fd256532cff395c46f89a983f68622b31c2ea2
074b9704-d902-4d22-a08b-5c42011aa9ad,simple_equations,equation_transform,verified_match,72,72,linear equation by finite difference,ae15a3636110e0802151eadd58443bb36d0281795e29df466b333dc4f348dbc8
717f80ac-be03-4b6a-85be-50ce4bebd404,simple_equations,equation_transform,verified_match,11,11,linear equation by finite difference,ff6f06487baf7c412207b4d70e295fbcf8bdaebd899f1341f286cf517f7c3bd7
a98448e7-0754-4ab5-816b-375c5737e4c3,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,866f1372fe4342119ce58395a6a8e42475302c3c21192de9fb91818f4b313012
09040a61-8a2e-47e9-8b54-380658c886a8,base_conversion,numeral_or_bit_support,verified_match,2dc,2dc,base conversion parser,118ef75b181a1c61cd7ce3f1c60d7c1611dc123817f1b6b1a48fec7eac84349b
ca6f9d9a-afea-4bd1-8a56-8ecd79e4103d,number_format,numeral_or_bit_support,verified_match,84565797.57699999,84565797.57699999,numeric candidate comparison,f888c7b47f27936073dd1bf49222589f1e8db89414b1a74fed145c613bd5df3d
5556b850-2698-4fbe-b25f-46ed6b0f10ec,bitwise_arithmetic,bit_manipulation,verified_match,0x20dd4d8,0x20dd4d8,safe integer AST,39ec8535c3ecc0f6bb46dd3d38e540e88b0beb69ef77ff1ef953c041aebcb40b
122ffee0-5326-4a80-8d8e-d04b9f85d02e,base_conversion,numeral_or_bit_support,verified_match,88,88,base conversion parser,04ed2024e7ac04764ab4ca380d15abbdc0a3e3f56c9d4ab46727293cd06d97f2
e7411db1-dd62-4954-9868-eccfce6c4697,base_conversion,numeral_or_bit_support,verified_match,38d,38d,base conversion parser,907bc8a4fd56122a0c56883020cdd071e4e555975f8afd89db52aa9e90af21d4
ea02f3c7-542d-4fa4-ad58-aa5acac816bb,number_format,numeral_or_bit_support,verified_match,947720467.673,947720467.673000,numeric candidate comparison,2fb7a7cd14ede5ba7cc1705cd7ec0750482390d8f66ae4741c4572dcf4227761
64343091-8107-49a6-bbc6-1d3d7b558dde,simple_equations,equation_transform,verified_match,40,40,linear equation by finite difference,ed85e528a1b2c85f62c28d333f66d805c14cbdbdd703117fb37ad473624dda37
d56e9320-2076-48bf-86dc-32758c249bbc,cryptarithm,equation_transform,verified_match,"B=9,E=2,H=5,K=7,L=8,O=4,V=6,W=3","B=9,E=2,H=5,K=7,L=8,O=4,V=6,W=3",provided mapping verifier,f4c757f284f986c8d04325303644dea0bd386a72e1263396e4ee74802831e176
29909a23-38bf-45af-bb5f-65673d6d28ff,cryptarithm,equation_transform,verified_match,"F=4,I=5,J=8,L=3,R=7,T=1,U=2,Y=9,Z=0","F=4,I=5,J=8,L=3,R=7,T=1,U=2,Y=9,Z=0",provided mapping verifier,7cf92d818803ed9f9c2bb4e6b0f50f103816bec3f14092faa9de116c6972340f
8d554c69-10a8-4f68-b5e2-a4892d8f1a52,base_conversion,numeral_or_bit_support,error,253,,ValueError('base conversion pattern not found'),6c5361217c63915800a229c4ae25683c2935928e9255774bcbcf6e26c76ea870
3457eac5-cb07-49a5-99c9-3b025f85686d,base_conversion,numeral_or_bit_support,verified_match,284,284,base conversion parser,3ac5f89516fa74fd5fd4ef126732483abcbf3960614ae47e94b8656bf38a72bd
30a86fd5-d4d4-4b3b-b1bc-f15b34053453,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,40e14a0713d46889a41ea446fc338dbe28ffda955504520cc6c5c5cc8ec0fb3a
c49295b8-6b92-4c49-9a15-0ca248791833,cryptarithm,equation_transform,verified_match,"B=5,H=0,J=7,K=3,O=9,Q=8,Y=1,Z=6","B=5,H=0,J=7,K=3,O=9,Q=8,Y=1,Z=6",provided mapping verifier,e4c72c9f395442f87891b2a235ca9a441f4981223e011508bb9f55d740414ecc
c516216f-8f7e-43c8-aaa2-f605799d46f9,count_bits,bit_manipulation,verified_match,11,11,binary popcount,f69b94c1818d2744fc415cc6a3ea4f9c73d83c5b6fb3867e656390172d0ca47b
922af46f-129c-4ac1-a0cc-0cd355ab9447,binary_alternation,bit_manipulation,verified_match,6,6,binary alternation swaps,e783fb293a936251420698021f30a6c8ed4d5d39506205c448d1f0523550046d
4bd5817c-c506-4137-9c92-20255cd1e73e,count_bits,bit_manipulation,verified_match,13,13,binary popcount,77c2eeedf25a5c7fb85b87de72debf904e56de30401a9a351d6b72807fc9123a
48d07b99-37a7-42d7-bced-cad5f90093c2,count_bits,bit_manipulation,verified_match,15,15,binary popcount,d573b4ac6a6aede0cb8002c653a2c8e93bfd9dbf86e64476f65423c7e28a1654
0d22e6df-0b8a-40c0-b11d-03d0a73ee1aa,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,a295d78d2e16fbacc99e6ce0066acf7f176cf9ce7072cddefbeaf4c879571d43
71c66688-7185-4cd2-8e9c-3e15dc519a5b,simple_equations,equation_transform,verified_match,91,91,linear equation by finite difference,2464a074aa13fc7a11062078355b469475db59313e7469b39af8bf4274a1252a
969f59f7-d99a-4de0-a6ea-0992a6c8b1ea,count_bits,bit_manipulation,verified_match,14,14,binary popcount,05dadd917e8b802a4889c4d6ef11172f5a72c43d15e2e04726f92cea977efa8e
bbe39db9-7af8-4d22-b343-5dfc35cb1587,polynomial_multiplication,equation_transform,unsupported,414*x**5 + 495*x**4 + 2852*x**3 + 3410*x**2,,no local verifier for source,a89d3c6d5f39fdde907226422fbd6fc690b9ed560a7fb2345dc09902a02bb6c6
c401926c-fa69-4353-a8c3-020ebd82387d,count_bits,bit_manipulation,verified_match,13,13,binary popcount,cd552f789af419a42fcf351a46c833f709c4a9250466a9b307437ab26c562fac
a54b1d18-2ac8-4856-b78c-c0bdb9efb77a,count_bits,bit_manipulation,verified_match,17,17,binary popcount,6d205e1c9ca2e50fbb59ac114e64e9511a8b9615032242829ae1d2d4a3043dce
a1657e35-26f7-4ac2-b53b-af67b9fd34e0,cryptarithm,equation_transform,verified_match,"G=4,H=0,O=7,P=1,S=2,T=6,U=3,W=5,X=9","G=4,H=0,O=7,P=1,S=2,T=6,U=3,W=5,X=9",provided mapping verifier,43f584f2719a0708289220d1f412dfd69913e7ad388a684ac6ed3390d9dafd3d
43266092-d723-4e0c-8337-58eb248671dd,binary_alternation,bit_manipulation,verified_match,5,5,binary alternation swaps,deda4f989759648ca188781aa5165b3ad011e0106efe44356cb2ba6ac6bd753e
47317629-ab47-4ced-8b87-7526917c4b91,bitwise_arithmetic,bit_manipulation,verified_match,0x4cd6,0x4cd6,safe integer AST,54c0a3b6413831462243c4e21474fcc799649505ddd122037297c9f3356002d7
d71f93bd-b576-4b75-bfcf-708e773c24dc,bitwise_arithmetic,bit_manipulation,verified_match,0x6b1d389,0x6b1d389,safe integer AST,5a1a2d5712a080fc78384e9053ef384e7733b1652a4f5560ae50817c48362103
dbca7715-18bc-484b-84d6-cfe648b68564,polynomial_multiplication,equation_transform,unsupported,52*y**5 - 12*y**3 - 455*y**2 + 105,,no local verifier for source,fa34d50d97bf3b444193e920dc5e97ce5f39cc851340f30bcf5e88b86f9b1142
b665c44b-1997-4b8a-add6-b60834ce3f70,simple_equations,equation_transform,verified_match,48,48,linear equation by finite difference,2de942580f9d6cdf19b14799509bc18a43f4a40fd818311cdec95eb00a1850e6
b9f2b5d3-6834-4e7d-8b62-5d42c98b0081,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,451e427099ac9e182169a0afad43ab60779f1ed4a2414074c3632f28f1810822
2ef134af-1844-4aba-9b68-93b6f8507356,base_conversion,numeral_or_bit_support,verified_match,b5,b5,base conversion parser,2d83d210670a805226e818cb16e8d06d6750bfc79b5b755797b789a9579381cb
715551a8-dff3-462b-ba58-37c3de02fefb,polynomial_multiplication,equation_transform,unsupported,880*y**6 - 314*y**5 + 4213*y**4 + 5544*y**3,,no local verifier for source,6500ebf21f47b275dbffd7f6fcf5ba617bf4090fd715fb7525706ffb9cb2f03f
253df136-794d-42b6-a793-e543d1663e2f,bitwise_arithmetic,bit_manipulation,verified_match,-0x602c,-0x602c,safe integer AST,c65d502d0f139bf2787054a3704833543559e23b8f6c13c8c60476c160718740
712aebaa-02d7-452b-8224-53a6c7aa5b5a,binary_alternation,bit_manipulation,verified_match,2,2,binary alternation swaps,b8238c194c4caec364b72d539528b709120bb8ac5be0a2e96d0f9eb7954532c1
f4069b75-9c5c-469e-9274-a08a87d6e7bc,cryptarithm,equation_transform,verified_match,"D=0,F=1,G=9,H=4,I=8,M=6,N=5,S=7","D=0,F=1,G=9,H=4,I=8,M=6,N=5,S=7",provided mapping verifier,69b3af67d8385cf58be72e06a1a5a6e380f1abf3ac08c0def4491481e0370b12
5f7c3157-d127-4fb3-a9ce-787c12fd1941,base_conversion,numeral_or_bit_support,verified_match,517,517,base conversion parser,56a8adcf35abfd857cf27a2e7dc52271c0b7d0354a2740e0d3f4c85a59f2cf91
8627aec8-03d0-4249-a3d8-4d448c2eac21,bitwise_arithmetic,bit_manipulation,verified_match,0x3b8e2243,0x3b8e2243,safe integer AST,f757f0597596c72f19ec9bf0ee0f6544a4bee5a23821f83a2066b47e84fa3e7e
7e9d8450-6c6f-4527-8743-f21e0b037975,number_format,numeral_or_bit_support,verified_match,257935046.063,257935046.063,numeric candidate comparison,1d0230fb2955dfa4e57f9d3e62b9a04563df3a4bed96d0ccfb680f47bbacbae2
ebe82fa1-34a5-49d4-8011-83b59d0a750d,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,17f8f56427afb6ea95c292c5b1d33e69a16880e58cbb5c2ebcf7fc04438a9daf
c6c9c02c-1ae2-482c-a793-67a73bdff381,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,b41193361e9155cb469d45046713b3091f27c17674aef1181eaf2bdd82e4a015
aaa957ef-aa75-4553-8a23-569ad693808e,cryptarithm,equation_transform,verified_match,"E=0,I=8,J=7,K=1,M=3,N=9,T=5,V=4","E=0,I=8,J=7,K=1,M=3,N=9,T=5,V=4",provided mapping verifier,f1e5029385d6985aaa71b4e9dc78e0b8856092ce48825fa1e58c760c03a62c99
53bbe002-a24d-4ac8-973d-0b9d89dbcd31,cryptarithm,equation_transform,verified_match,"A=4,K=0,S=9,T=5,U=6,V=7,W=1,X=2","A=4,K=0,S=9,T=5,U=6,V=7,W=1,X=2",provided mapping verifier,3e1a503e12733bac25dd4008ae978719f9891becd42a20854de23b2f8a0e7d02
e09c52a0-8241-4221-b914-d38d5fd6383b,base_conversion,numeral_or_bit_support,verified_match,10100,10100,base conversion parser,6dc495a8a95c0500fd57981ee62a959e37d7487c6a69351e2a4905aa83967e11
2306f1a8-8086-40e2-9216-8721f8fbf762,simple_equations,equation_transform,verified_match,67,67,linear equation by finite difference,1975140e51ac66c4da15426700ad7dfcf8f0fba8700f6ff2f9c1620018e641ea
83dd3ed9-d1f7-43c5-b212-08a2e9b1325b,cryptarithm,equation_transform,verified_match,"B=8,C=6,D=4,F=9,I=1,J=3,L=2,S=5","B=8,C=6,D=4,F=9,I=1,J=3,L=2,S=5",provided mapping verifier,dc765382fd80d1dbcb6b101e9ae9a2c9bef22458d9a245573c228fdccf213799
62900dfc-fd8f-4ca6-9cb2-0c3d5fb7f3b0,bitwise_arithmetic,bit_manipulation,verified_match,-0x4ccf,-0x4ccf,safe integer AST,5c0fe6f5e4667ad3a06489a2a569e019ec4f0ee0f6e695e749ad0ded204ecae9
7ff555d2-2a3d-4959-a40e-bd5168a737cf,count_bits,bit_manipulation,verified_match,15,15,binary popcount,9ab45e15eff4c212ba689b28f2f403c4839c5a302ee70ad328a71900afdf66a2
6350acb1-01bf-4b80-9ec8-c66f78374086,count_bits,bit_manipulation,verified_match,11,11,binary popcount,8f75d7b9303abdda0a47726d2097e4982a05a9f0b3c7b5f261b942112c034c9b
6a64fe91-da50-4b10-93d6-ceb64d24e9a0,base_conversion,numeral_or_bit_support,verified_match,202010,202010,base conversion parser,b440b1641f9e27ed0c1a81d8c1174233a03fe2dc6f1cc16ef842c01871931e60
c23fd878-075a-4d82-8a98-dd04e5803c9b,cryptarithm,equation_transform,verified_match,"A=3,B=7,K=2,P=6,S=9,U=4,Y=5","A=3,B=7,K=2,P=6,S=9,U=4,Y=5",provided mapping verifier,ed72bc5430b25d86befc6444722c3a8cf0a05d76dad7a86623231f3a501b6697
9a0d7362-2e75-48dc-bfde-1c56c4c50a73,count_bits,bit_manipulation,verified_match,19,19,binary popcount,dc08fd6eee98e48815417e7308349a7d252097c1a412e89de51265e22a249438
ffe47d56-5d4e-455b-bb7e-fa9e6fcc8331,count_bits,bit_manipulation,verified_match,18,18,binary popcount,bbe3b2b7a458010cddb081f5a56cd5e4dcc676f5554370b6f8bc772fa241e77d
4b5ac044-9d2b-4814-bb23-fc7eefc95222,polynomial_multiplication,equation_transform,unsupported,1196*y**4 - 1638*y**2,,no local verifier for source,4cc83735b2d83a19ce8c9037c19bf81882f54ec8ac5a51f244417d5c77a5208c
a9669b20-fbe7-43b8-a1e8-9cd024d916fc,polynomial_multiplication,equation_transform,unsupported,-23430*z**9 - 693386*z**8 - 1685114*z**7 + 1355635*z**6 + 112309*z**5 + 272941*z**4 - 218960*z**3,,no local verifier for source,c332c83c7d8dc8e85c601c8387e4a280f53b929d3f13d420b0ca189dbda61b02
75b2b795-023c-467b-b028-82c753ac7fc1,simple_equations,equation_transform,verified_match,92,92,linear equation by finite difference,f7a32fd38bec6ceb350342ec021ed35dfb02e90b25290e70da283f66939afc29
18e1222c-93e3-42b0-8841-f7cde86b6693,bitwise_arithmetic,bit_manipulation,verified_match,-0x2b7c13f1,-0x2b7c13f1,safe integer AST,77055c1599c7e8d24af6171d8ac8d3ab51bd58aec12e57c8ec1165f6d92898f7
0d189dd1-2d82-420a-9ce0-cd487a7d9acb,count_bits,bit_manipulation,verified_match,15,15,binary popcount,bd6818605bee6fd6637dc4a90d1b7b63dc0d275fa47bd577290d1b7a7d4edbd5
a95bcb2f-9ce5-4cb2-a0c0-0c680ca13cdc,bitwise_arithmetic,bit_manipulation,verified_match,0xb1340cb75054,0xb1340cb75054,safe integer AST,e38334f55bc85d2fe5f0702b4fa29fbc6138166c925931e5f98aa80804da5e5f
90f79d69-786e-4165-a600-b2042a775e42,number_format,numeral_or_bit_support,verified_match,917785568.174,917785568.174,numeric candidate comparison,1a05739af8ab0a4753b01eab8f648dd65ef676572b46f61d2c1a77d345eb9f47
47f299ff-a51f-4e56-ac62-32d39940e31c,number_format,numeral_or_bit_support,verified_match,551741294.56,551741294.56,numeric candidate comparison,96eaefa7191c25bd256b2df066ebc1de187dada446df298d42f7f92b638677eb
f459a59b-3c43-43b4-822d-5b4a101cb58f,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,b3698211a897ed499dfc6a14ebce6f841eeccc8c98ff0689b79a58ef4e3af766
08d8d7f1-88c9-4a78-b0fd-c8b1b9ec4504,base_conversion,numeral_or_bit_support,verified_match,818,818,base conversion parser,3869f0f2053455ecec2e75f46435870ec0018ecb5a584c719c0603ef246c3122
d9b16bbe-7ebe-4707-b840-a1c810dac19e,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,8d598432736bb292e49ff2232f036376358c93f4af280aa9d685e71fff4f4f48
03f0e042-1379-4ad6-99b0-85a93b2e6c8e,cryptarithm,equation_transform,verified_match,"E=9,M=2,N=1,O=0,T=8","E=9,M=2,N=1,O=0,T=8",provided mapping verifier,25cefc4fe34db9e9ce2cb480d645d3fdf2b7d1bd3c45c18f19b6f60363cc36bd
78128701-9cca-42d6-b810-290e2c8605ac,simple_equations,equation_transform,verified_match,62,62,linear equation by finite difference,ac5e1d4ae86600d0233211255ca4113fc7e5303832d93a27c67ce999afe7d5fe
